X1,X2,X3,X4
4.4942688,2.2386658,4.0145569,0.5064392
2.0442688,4.6886658,1.5645569,2.9564392
1.4317688,1.6261658,3.4020569,2.3439392
3.8817688,4.0761658,0.9520569,4.7939392
2.6567688,0.4011658,2.1770569,1.1189392
0.2067688,2.8511658,4.6270569,3.5689392
0.24505,0.8222595,2.1387756,4.2197205
2.69505,3.2722595,4.5887756,1.7697205
3.92005,2.0472595,3.3637756,2.9947205
1.47005,4.4972595,0.9137756,0.5447205
2.08255,1.4347595,3.9762756,4.8322205
4.53255,3.8847595,1.5262756,2.3822205
3.30755,0.2097595,0.3012756,3.6072205
0.85755,2.6597595,2.7512756,1.1572205
1.1638,2.3535095,1.2200256,2.0759705
3.6138,4.8035095,3.6700256,4.5259705
4.8388,1.1285095,4.8950256,0.8509705
2.3888,3.5785095,2.4450256,3.3009705
1.7763,0.5160095,3.0575256,1.4634705
4.2263,2.9660095,0.6075256,3.9134705
3.0013,1.7410095,1.8325256,0.2384705
0.5513,4.1910095,4.2825256,2.6884705
0.704425,1.8941345,3.5169006,3.7603455
3.154425,4.3441345,1.0669006,1.3103455
4.379425,0.6691345,2.2919006,4.9853455
1.929425,3.1191345,4.7419006,2.5353455
2.541925,1.2816345,0.4544006,3.1478455
4.991925,3.7316345,2.9044006,0.6978455
3.766925,2.5066345,4.1294006,4.3728455
1.316925,4.9566345,1.6794006,1.9228455
1.010675,0.3628845,4.4356506,0.3915955
3.460675,2.8128845,1.9856506,2.8415955
4.685675,1.5878845,0.7606506,1.6165955
2.235675,4.0378845,3.2106506,4.0665955
1.623175,2.2003845,1.3731506,1.0040955
4.073175,4.6503845,3.8231506,3.4540955
2.848175,0.9753845,2.5981506,2.2290955
0.398175,3.4253845,0.1481506,4.6790955
0.3216125,1.970697,4.8184631,1.386908
2.7716125,4.420697,2.3684631,3.836908
3.9966125,0.745697,1.1434631,0.161908
1.5466125,3.195697,3.5934631,2.611908
2.1591125,0.133197,1.7559631,1.999408
4.6091125,2.583197,4.2059631,4.449408
3.3841125,1.358197,2.9809631,0.774408
0.9341125,3.808197,0.5309631,3.224408
1.2403625,1.051947,3.2872131,4.755658
3.6903625,3.501947,0.8372131,2.305658
4.9153625,2.276947,2.0622131,3.530658
2.4653625,4.726947,4.5122131,1.080658
1.8528625,1.664447,0.2247131,4.143158
4.3028625,4.114447,2.6747131,1.693158
3.0778625,0.439447,3.8997131,2.918158
0.6278625,2.889447,1.4497131,0.468158
0.4747375,0.592572,0.9903381,0.927533
2.9247375,3.042572,3.4403381,3.377533
4.1497375,1.817572,4.6653381,2.152533
1.6997375,4.267572,2.2153381,4.602533
2.3122375,2.430072,2.8278381,0.315033
4.7622375,4.880072,0.3778381,2.765033
3.5372375,1.205072,1.6028381,1.540033
1.0872375,3.655072,4.0528381,3.990033
0.7809875,1.511322,2.5215881,3.071283
3.2309875,3.961322,4.9715881,0.621283
4.4559875,0.286322,3.7465881,4.296283
2.0059875,2.736322,1.2965881,1.846283
1.3934875,0.898822,4.3590881,3.683783
3.8434875,3.348822,1.9090881,1.233783
2.6184875,2.123822,0.6840881,4.908783
0.1684875,4.573822,3.1340881,2.458783
0.1493469,0.5351501,4.11026,4.5451111
2.5993469,2.9851501,1.66026,2.0951111
3.8243469,1.7601501,0.43526,3.3201111
1.3743469,4.2101501,2.88526,0.8701111
1.9868469,2.3726501,2.27276,3.9326111
4.4368469,4.8226501,4.72276,1.4826111
3.2118469,1.1476501,3.49776,2.7076111
0.7618469,3.5976501,1.04776,0.2576111
1.0680969,1.4539001,2.57901,1.7888611
3.5180969,3.9039001,0.12901,4.2388611
4.7430969,0.2289001,1.35401,0.5638611
2.2930969,2.6789001,3.80401,3.0138611
1.6805969,0.8414001,0.74151,2.4013611
4.1305969,3.2914001,3.19151,4.8513611
2.9055969,2.0664001,4.41651,1.1763611
0.4555969,4.5164001,1.96651,3.6263611
0.6087219,2.2195251,0.282135,2.5544861
3.0587219,4.6695251,2.732135,0.1044861
4.2837219,0.9945251,3.957135,3.7794861
1.8337219,3.4445251,1.507135,1.3294861
2.4462219,0.3820251,3.344635,3.1669861
4.8962219,2.8320251,0.894635,0.7169861
3.6712219,1.6070251,2.119635,4.3919861
1.2212219,4.0570251,4.569635,1.9419861
0.9149719,1.3007751,1.813385,1.0232361
3.3649719,3.7507751,4.263385,3.4732361
4.5899719,2.5257751,3.038385,2.2482361
2.1399719,4.9757751,0.588385,4.6982361
1.5274719,1.9132751,4.875885,0.4107361
3.9774719,4.3632751,2.425885,2.8607361
2.7524719,0.6882751,1.200885,1.6357361
0.3024719,3.1382751,3.650885,4.0857361
0.3790344,1.6835876,1.5836975,2.4779236
2.8290344,4.1335876,4.0336975,4.9279236
4.0540344,0.4585876,2.8086975,1.2529236
1.6040344,2.9085876,0.3586975,3.7029236
2.2165344,1.0710876,4.6461975,1.8654236
4.6665344,3.5210876,2.1961975,4.3154236
3.4415344,2.2960876,0.9711975,0.6404236
0.9915344,4.7460876,3.4211975,3.0904236
1.2977844,0.1523376,0.6649475,4.0091736
3.7477844,2.6023376,3.1149475,1.5591736
4.9727844,1.3773376,4.3399475,2.7841736
2.5227844,3.8273376,1.8899475,0.3341736
1.9102844,1.9898376,3.7274475,4.6216736
4.3602844,4.4398376,1.2774475,2.1716736
3.1352844,0.7648376,2.5024475,3.3966736
0.6852844,3.2148376,4.9524475,0.9466736
0.5321594,0.9179626,2.9618225,0.4872986
2.9821594,3.3679626,0.5118225,2.9372986
4.2071594,2.1429626,1.7368225,1.7122986
1.7571594,4.5929626,4.1868225,4.1622986
2.3696594,1.5304626,1.1243225,1.0997986
4.8196594,3.9804626,3.5743225,3.5497986
3.5946594,0.3054626,4.7993225,2.3247986
1.1446594,2.7554626,2.3493225,4.7747986
0.8384094,2.4492126,3.8805725,3.2435486
3.2884094,4.8992126,1.4305725,0.7935486
4.5134094,1.2242126,0.2055725,4.4685486
2.0634094,3.6742126,2.6555725,2.0185486
1.4509094,0.6117126,2.0430725,2.6310486
3.9009094,3.0617126,4.4930725,0.1810486
2.6759094,1.8367126,3.2680725,3.8560486
0.2259094,4.2867126,0.8180725,1.4060486
0.1876282,2.2578064,3.2297913,0.8318298
2.6376282,4.7078064,0.7797913,3.2818298
3.8626282,1.0328064,2.0047913,2.0568298
1.4126282,3.4828064,4.4547913,4.5068298
2.0251282,0.4203064,0.1672913,0.2193298
4.4751282,2.8703064,2.6172913,2.6693298
3.2501282,1.6453064,3.8422913,1.4443298
0.8001282,4.0953064,1.3922913,3.8943298
1.1063782,0.7265564,4.7610413,2.9755798
3.5563782,3.1765564,2.3110413,0.5255798
4.7813782,1.9515564,1.0860413,4.2005798
2.3313782,4.4015564,3.5360413,1.7505798
1.7188782,1.3390564,1.6985413,3.5880798
4.1688782,3.7890564,4.1485413,1.1380798
2.9438782,0.1140564,2.9235413,4.8130798
0.4938782,2.5640564,0.4735413,2.3630798
0.6470032,0.2671814,2.4641663,1.5974548
3.0970032,2.7171814,4.9141663,4.0474548
4.3220032,1.4921814,3.6891663,0.3724548
1.8720032,3.9421814,1.2391663,2.8224548
2.4845032,2.1046814,4.3016663,2.2099548
4.9345032,4.5546814,1.8516663,4.6599548
3.7095032,0.8796814,0.6266663,0.9849548
1.2595032,3.3296814,3.0766663,3.4349548
0.9532532,1.7984314,0.9329163,4.9662048
3.4032532,4.2484314,3.3829163,2.5162048
4.6282532,0.5734314,4.6079163,3.7412048
2.1782532,3.0234314,2.1579163,1.2912048
1.5657532,1.1859314,2.7704163,4.3537048
4.0157532,3.6359314,0.3204163,1.9037048
2.7907532,2.4109314,1.5454163,3.1287048
0.3407532,4.8609314,3.9954163,0.6787048
0.2641907,1.1093689,1.3157288,3.5115173
2.7141907,3.5593689,3.7657288,1.0615173
3.9391907,2.3343689,4.9907288,4.7365173
1.4891907,4.7843689,2.5407288,2.2865173
2.1016907,1.7218689,3.1532288,2.8990173
4.5516907,4.1718689,0.7032288,0.4490173
3.3266907,0.4968689,1.9282288,4.1240173
0.8766907,2.9468689,4.3782288,1.6740173
1.1829407,2.0281189,2.2344788,0.1427673
3.6329407,4.4781189,4.6844788,2.5927673
4.8579407,0.8031189,3.4594788,1.3677673
2.4079407,3.2531189,1.0094788,3.8177673
1.7954407,0.1906189,4.0719788,0.7552673
4.2454407,2.6406189,1.6219788,3.2052673
3.0204407,1.4156189,0.3969788,1.9802673
0.5704407,3.8656189,2.8469788,4.4302673
0.4173157,1.5687439,4.5313538,4.2771423
2.8673157,4.0187439,2.0813538,1.8271423
4.0923157,0.3437439,0.8563538,3.0521423
1.6423157,2.7937439,3.3063538,0.6021423
2.2548157,0.9562439,1.4688538,4.8896423
4.7048157,3.4062439,3.9188538,2.4396423
3.4798157,2.1812439,2.6938538,3.6646423
1.0298157,4.6312439,0.2438538,1.2146423
0.7235657,0.6499939,3.6126038,2.1333923
3.1735657,3.0999939,1.1626038,4.5833923
4.3985657,1.8749939,2.3876038,0.9083923
1.9485657,4.3249939,4.8376038,3.3583923
1.3360657,2.4874939,0.5501038,1.5208923
3.7860657,4.9374939,3.0001038,3.9708923
2.5610657,1.2624939,4.2251038,0.2958923
0.1110657,3.7124939,1.7751038,2.7458923
0.1158508,2.4827087,4.4595764,2.3870056
2.5658508,4.9327087,2.0095764,4.8370056
3.7908508,1.2577087,0.7845764,1.1620056
1.3408508,3.7077087,3.2345764,3.6120056
1.9533508,0.6452087,1.3970764,1.7745056
4.4033508,3.0952087,3.8470764,4.2245056
3.1783508,1.8702087,2.6220764,0.5495056
0.7283508,4.3202087,0.1720764,2.9995056
1.0346008,0.9514587,3.5408264,3.9182556
3.4846008,3.4014587,1.0908264,1.4682556
4.7096008,2.1764587,2.3158264,2.6932556
2.2596008,4.6264587,4.7658264,0.2432556
1.6471008,1.5639587,0.4783264,4.5307556
4.0971008,4.0139587,2.9283264,2.0807556
2.8721008,0.3389587,4.1533264,3.3057556
0.4221008,2.7889587,1.7033264,0.8557556
0.5752258,0.1858337,1.2439514,0.7026306
3.0252258,2.6358337,3.6939514,3.1526306
4.2502258,1.4108337,4.9189514,1.9276306
1.8002258,3.8608337,2.4689514,4.3776306
2.4127258,2.0233337,3.0814514,1.3151306
4.8627258,4.4733337,0.6314514,3.7651306
3.6377258,0.7983337,1.8564514,2.5401306
1.1877258,3.2483337,4.3064514,4.9901306
0.8814758,1.7170837,2.1627014,3.4588806
3.3314758,4.1670837,4.6127014,1.0088806
4.5564758,0.4920837,3.3877014,4.6838806
2.1064758,2.9420837,0.9377014,2.2338806
1.4939758,1.1045837,4.0002014,2.8463806
3.9439758,3.5545837,1.5502014,0.3963806
2.7189758,2.3295837,0.3252014,4.0713806
0.2689758,4.7795837,2.7752014,1.6213806
0.3455383,1.1811462,2.5455139,4.4541931
2.7955383,3.6311462,4.9955139,2.0041931
4.0205383,2.4061462,3.7705139,3.2291931
1.5705383,4.8561462,1.3205139,0.7791931
2.1830383,1.7936462,4.3830139,3.8416931
4.6330383,4.2436462,1.9330139,1.3916931
3.4080383,0.5686462,0.7080139,2.6166931
0.9580383,3.0186462,3.1580139,0.1666931
1.2642883,2.0998962,1.0142639,1.6979431
3.7142883,4.5498962,3.4642639,4.1479431
4.9392883,0.8748962,4.6892639,0.4729431
2.4892883,3.3248962,2.2392639,2.9229431
1.8767883,0.2623962,2.8517639,2.3104431
4.3267883,2.7123962,0.4017639,4.7604431
3.1017883,1.4873962,1.6267639,1.0854431
0.6517883,3.9373962,4.0767639,3.5354431
0.4986633,1.3342712,3.3111389,2.7698181
2.9486633,3.7842712,0.8611389,0.3198181
4.1736633,0.1092712,2.0861389,3.9948181
1.7236633,2.5592712,4.5361389,1.5448181
2.3361633,0.7217712,0.2486389,3.3823181
4.7861633,3.1717712,2.6986389,0.9323181
3.5611633,1.9467712,3.9236389,4.6073181
1.1111633,4.3967712,1.4736389,2.1573181
0.8049133,0.4155212,4.8423889,1.2385681
3.2549133,2.8655212,2.3923889,3.6885681
4.4799133,1.6405212,1.1673889,2.4635681
2.0299133,4.0905212,3.6173889,4.9135681
1.4174133,2.2530212,1.7798889,0.6260681
3.8674133,4.7030212,4.2298889,3.0760681
2.6424133,1.0280212,3.0048889,1.8510681
0.1924133,3.4780212,0.5548889,4.3010681
0.2306946,0.6069275,2.8900452,3.6502869
2.6806946,3.0569275,0.4400452,1.2002869
3.9056946,1.8319275,1.6650452,4.8752869
1.4556946,4.2819275,4.1150452,2.4252869
2.0681946,2.4444275,1.0525452,3.0377869
4.5181946,4.8944275,3.5025452,0.5877869
3.2931946,1.2194275,4.7275452,4.2627869
0.8431946,3.6694275,2.2775452,1.8127869
1.1494446,1.5256775,3.8087952,0.2815369
3.5994446,3.9756775,1.3587952,2.7315369
4.8244446,0.3006775,0.1337952,1.5065369
2.3744446,2.7506775,2.5837952,3.9565369
1.7619446,0.9131775,1.9712952,0.8940369
4.2119446,3.3631775,4.4212952,3.3440369
2.9869446,2.1381775,3.1962952,2.1190369
0.5369446,4.5881775,0.7462952,4.5690369
0.6900696,1.9850525,1.5119202,4.1096619
3.1400696,4.4350525,3.9619202,1.6596619
4.3650696,0.7600525,2.7369202,2.8846619
1.9150696,3.2100525,0.2869202,0.4346619
2.5275696,0.1475525,4.5744202,4.7221619
4.9775696,2.5975525,2.1244202,2.2721619
3.7525696,1.3725525,0.8994202,3.4971619
1.3025696,3.8225525,3.3494202,1.0471619
0.9963196,1.0663025,0.5931702,1.9659119
3.4463196,3.5163025,3.0431702,4.4159119
4.6713196,2.2913025,4.2681702,0.7409119
2.2213196,4.7413025,1.8181702,3.1909119
1.6088196,1.6788025,3.6556702,1.3534119
4.0588196,4.1288025,1.2056702,3.8034119
2.8338196,0.4538025,2.4306702,0.1284119
0.3838196,2.9038025,4.8806702,2.5784119
0.3072571,1.90849,0.3634827,0.9705994
2.7572571,4.35849,2.8134827,3.4205994
3.9822571,0.68349,4.0384827,2.1955994
1.5322571,3.13349,1.5884827,4.6455994
2.1447571,1.29599,3.4259827,0.3580994
4.5947571,3.74599,0.9759827,2.8080994
3.3697571,2.52099,2.2009827,1.5830994
0.9197571,4.97099,4.6509827,4.0330994
1.2260071,0.37724,1.8947327,3.1143494
3.6760071,2.82724,4.3447327,0.6643494
4.9010071,1.60224,3.1197327,4.3393494
2.4510071,4.05224,0.6697327,1.8893494
1.8385071,2.21474,4.9572327,3.7268494
4.2885071,4.66474,2.5072327,1.2768494
3.0635071,0.98974,1.2822327,4.9518494
0.6135071,3.43974,3.7322327,2.5018494
0.4603821,0.836615,4.1916077,1.4299744
2.9103821,3.286615,1.7416077,3.8799744
4.1353821,2.061615,0.5166077,0.2049744
1.6853821,4.511615,2.9666077,2.6549744
2.2978821,1.449115,2.3541077,2.0424744
4.7478821,3.899115,4.8041077,4.4924744
3.5228821,0.224115,3.5791077,0.8174744
1.0728821,2.674115,1.1291077,3.2674744
0.7666321,2.367865,2.6603577,4.7987244
3.2166321,4.817865,0.2103577,2.3487244
4.4416321,1.142865,1.4353577,3.5737244
1.9916321,3.592865,3.8853577,1.1237244
1.3791321,0.530365,0.8228577,4.1862244
3.8291321,2.980365,3.2728577,1.7362244
2.6041321,1.755365,4.4978577,2.9612244
0.1541321,4.205365,2.0478577,0.5112244
0.1732727,0.8940369,0.9185608,2.674115
2.6232727,3.3440369,3.3685608,0.224115
3.8482727,2.1190369,4.5935608,3.899115
1.3982727,4.5690369,2.1435608,1.449115
2.0107727,1.5065369,2.7560608,3.286615
4.4607727,3.9565369,0.3060608,0.836615
3.2357727,0.2815369,1.5310608,4.511615
0.7857727,2.7315369,3.9810608,2.061615
1.0920227,2.4252869,2.4498108,1.142865
3.5420227,4.8752869,4.8998108,3.592865
4.7670227,1.2002869,3.6748108,2.367865
2.3170227,3.6502869,1.2248108,4.817865
1.7045227,0.5877869,4.2873108,0.530365
4.1545227,3.0377869,1.8373108,2.980365
2.9295227,1.8127869,0.6123108,1.755365
0.4795227,4.2627869,3.0623108,4.205365
0.6326477,1.6596619,4.7466858,4.66474
3.0826477,4.1096619,2.2966858,2.21474
4.3076477,0.4346619,1.0716858,3.43974
1.8576477,2.8846619,3.5216858,0.98974
2.4701477,1.0471619,1.6841858,4.05224
4.9201477,3.4971619,4.1341858,1.60224
3.6951477,2.2721619,2.9091858,2.82724
1.2451477,4.7221619,0.4591858,0.37724
0.9388977,0.1284119,3.2154358,1.90849
3.3888977,2.5784119,0.7654358,4.35849
4.6138977,1.3534119,1.9904358,0.68349
2.1638977,3.8034119,4.4404358,3.13349
1.5513977,1.9659119,0.1529358,2.52099
4.0013977,4.4159119,2.6029358,4.97099
2.7763977,0.7409119,3.8279358,1.29599
0.3263977,3.1909119,1.3779358,3.74599
0.4029602,2.1955994,3.5982483,0.4538025
2.8529602,4.6455994,1.1482483,2.9038025
4.0779602,0.9705994,2.3732483,1.6788025
1.6279602,3.4205994,4.8232483,4.1288025
2.2404602,0.3580994,0.5357483,1.0663025
4.6904602,2.8080994,2.9857483,3.5163025
3.4654602,1.5830994,4.2107483,2.2913025
1.0154602,4.0330994,1.7607483,4.7413025
1.3217102,1.2768494,4.5169983,3.2100525
3.7717102,3.7268494,2.0669983,0.7600525
4.9967102,2.5018494,0.8419983,4.4350525
2.5467102,4.9518494,3.2919983,1.9850525
1.9342102,1.8893494,1.4544983,2.5975525
4.3842102,4.3393494,3.9044983,0.1475525
3.1592102,0.6643494,2.6794983,3.8225525
0.7092102,3.1143494,0.2294983,1.3725525
0.5560852,0.5112244,2.2201233,2.4444275
3.0060852,2.9612244,4.6701233,4.8944275
4.2310852,1.7362244,3.4451233,1.2194275
1.7810852,4.1862244,0.9951233,3.6694275
2.3935852,2.3487244,4.0576233,1.8319275
4.8435852,4.7987244,1.6076233,4.2819275
3.6185852,1.1237244,0.3826233,0.6069275
1.1685852,3.5737244,2.8326233,3.0569275
0.8623352,1.4299744,1.3013733,3.9756775
3.3123352,3.8799744,3.7513733,1.5256775
4.5373352,0.2049744,4.9763733,2.7506775
2.0873352,2.6549744,2.5263733,0.3006775
1.4748352,0.8174744,3.1388733,4.5881775
3.9248352,3.2674744,0.6888733,2.1381775
2.6998352,2.0424744,1.9138733,3.3631775
0.2498352,4.4924744,4.3638733,0.9131775
0.211554,1.6213806,1.7990295,1.4873962
2.661554,4.0713806,4.2490295,3.9373962
3.886554,0.3963806,3.0240295,0.2623962
1.436554,2.8463806,0.5740295,2.7123962
2.049054,1.0088806,4.8615295,2.0998962
4.499054,3.4588806,2.4115295,4.5498962
3.274054,2.2338806,1.1865295,0.8748962
0.824054,4.6838806,3.6365295,3.3248962
1.130304,0.7026306,0.2677795,4.8561462
3.580304,3.1526306,2.7177795,2.4061462
4.805304,1.9276306,3.9427795,3.6311462
2.355304,4.3776306,1.4927795,1.1811462
1.742804,2.5401306,3.3302795,4.2436462
4.192804,4.9901306,0.8802795,1.7936462
2.967804,1.3151306,2.1052795,3.0186462
0.517804,3.7651306,4.5552795,0.5686462
0.670929,1.1620056,2.5646545,0.7217712
3.120929,3.6120056,0.1146545,3.1717712
4.345929,2.3870056,1.3396545,1.9467712
1.895929,4.8370056,3.7896545,4.3967712
2.508429,1.7745056,0.7271545,0.1092712
4.958429,4.2245056,3.1771545,2.5592712
3.733429,0.5495056,4.4021545,1.3342712
1.283429,2.9995056,1.9521545,3.7842712
0.977179,2.0807556,4.0959045,2.8655212
3.427179,4.5307556,1.6459045,0.4155212
4.652179,0.8557556,0.4209045,4.0905212
2.202179,3.3057556,2.8709045,1.6405212
1.589679,0.2432556,2.2584045,3.4780212
4.039679,2.6932556,4.7084045,1.0280212
2.814679,1.4682556,3.4834045,4.7030212
0.364679,3.9182556,1.0334045,2.2530212
0.2881165,0.3198181,3.866217,4.3202087
2.7381165,2.7698181,1.416217,1.8702087
3.9631165,1.5448181,0.191217,3.0952087
1.5131165,3.9948181,2.641217,0.6452087
2.1256165,2.1573181,2.028717,4.9327087
4.5756165,4.6073181,4.478717,2.4827087
3.3506165,0.9323181,3.253717,3.7077087
0.9006165,3.3823181,0.803717,1.2577087
1.2068665,1.8510681,2.947467,2.1764587
3.6568665,4.3010681,0.497467,4.6264587
4.8818665,0.6260681,1.722467,0.9514587
2.4318665,3.0760681,4.172467,3.4014587
1.8193665,1.2385681,1.109967,1.5639587
4.2693665,3.6885681,3.559967,4.0139587
3.0443665,2.4635681,4.784967,0.3389587
0.5943665,4.9135681,2.334967,2.7889587
0.4412415,2.3104431,0.650592,3.5545837
2.8912415,4.7604431,3.100592,1.1045837
4.1162415,1.0854431,4.325592,4.7795837
1.6662415,3.5354431,1.875592,2.3295837
2.2787415,0.4729431,3.713092,2.9420837
4.7287415,2.9229431,1.263092,0.4920837
3.5037415,1.6979431,2.488092,4.1670837
1.0537415,4.1479431,4.938092,1.7170837
0.7474915,0.7791931,1.569342,0.1858337
3.1974915,3.2291931,4.019342,2.6358337
4.4224915,2.0041931,2.794342,1.4108337
1.9724915,4.4541931,0.344342,3.8608337
1.3599915,1.3916931,4.631842,0.7983337
3.8099915,3.8416931,2.181842,3.2483337
2.5849915,0.1666931,0.956842,2.0233337
0.1349915,2.6166931,3.406842,4.4733337
0.1254211,0.1762634,1.4066467,1.3247009
2.5754211,2.6262634,3.8566467,3.7747009
3.8004211,1.4012634,2.6316467,2.5497009
1.3504211,3.8512634,0.1816467,4.9997009
1.9629211,2.0137634,4.4691467,0.7122009
4.4129211,4.4637634,2.0191467,3.1622009
3.1879211,0.7887634,0.7941467,1.9372009
0.7379211,3.2387634,3.2441467,4.3872009
1.0441711,1.7075134,0.4878967,2.8559509
3.4941711,4.1575134,2.9378967,0.4059509
4.7191711,0.4825134,4.1628967,4.0809509
2.2691711,2.9325134,1.7128967,1.6309509
1.6566711,1.0950134,3.5503967,3.4684509
4.1066711,3.5450134,1.1003967,1.0184509
2.8816711,2.3200134,2.3253967,4.6934509
0.4316711,4.7700134,4.7753967,2.2434509
0.5847961,2.4731384,3.0910217,1.7840759
3.0347961,4.9231384,0.6410217,4.2340759
4.2597961,1.2481384,1.8660217,0.5590759
1.8097961,3.6981384,4.3160217,3.0090759
2.4222961,0.6356384,1.2535217,2.3965759
4.8722961,3.0856384,3.7035217,4.8465759
3.6472961,1.8606384,4.9285217,1.1715759
1.1972961,4.3106384,2.4785217,3.6215759
0.8910461,0.9418884,4.0097717,4.5403259
3.3410461,3.3918884,1.5597717,2.0903259
4.5660461,2.1668884,0.3347717,3.3153259
2.1160461,4.6168884,2.7847717,0.8653259
1.5035461,1.5543884,2.1722717,3.9278259
3.9535461,4.0043884,4.6222717,1.4778259
2.7285461,0.3293884,3.3972717,2.7028259
0.2785461,2.7793884,0.9472717,0.2528259
0.3551086,1.4778259,4.2394592,3.3918884
2.8051086,3.9278259,1.7894592,0.9418884
4.0301086,0.2528259,0.5644592,4.6168884
1.5801086,2.7028259,3.0144592,2.1668884
2.1926086,0.8653259,2.4019592,2.7793884
4.6426086,3.3153259,4.8519592,0.3293884
3.4176086,2.0903259,3.6269592,4.0043884
0.9676086,4.5403259,1.1769592,1.5543884
1.2738586,0.5590759,2.7082092,0.6356384
3.7238586,3.0090759,0.2582092,3.0856384
4.9488586,1.7840759,1.4832092,1.8606384
2.4988586,4.2340759,3.9332092,4.3106384
1.8863586,2.3965759,0.8707092,1.2481384
4.3363586,4.8465759,3.3207092,3.6981384
3.1113586,1.1715759,4.5457092,2.4731384
0.6613586,3.6215759,2.0957092,4.9231384
0.5082336,1.3247009,0.1050842,3.8512634
2.9582336,3.7747009,2.5550842,1.4012634
4.1832336,2.5497009,3.7800842,2.6262634
1.7332336,4.9997009,1.3300842,0.1762634
2.3457336,1.9372009,3.1675842,4.4637634
4.7957336,4.3872009,0.7175842,2.0137634
3.5707336,0.7122009,1.9425842,3.2387634
1.1207336,3.1622009,4.3925842,0.7887634
0.8144836,2.2434509,1.6363342,2.3200134
3.2644836,4.6934509,4.0863342,4.7700134
4.4894836,1.0184509,2.8613342,1.0950134
2.0394836,3.4684509,0.4113342,3.5450134
1.4269836,0.4059509,4.6988342,1.7075134
3.8769836,2.8559509,2.2488342,4.1575134
2.6519836,1.6309509,1.0238342,0.4825134
0.2019836,4.0809509,3.4738342,2.9325134
0.2402649,2.0520447,1.138678,4.7317322
2.6902649,4.5020447,3.588678,2.2817322
3.9152649,0.8270447,4.813678,3.5067322
1.4652649,3.2770447,2.363678,1.0567322
2.0777649,0.2145447,2.976178,4.1192322
4.5277649,2.6645447,0.526178,1.6692322
3.3027649,1.4395447,1.751178,2.8942322
0.8527649,3.8895447,4.201178,0.4442322
1.1590149,1.1332947,2.057428,1.3629822
3.6090149,3.5832947,4.507428,3.8129822
4.8340149,2.3582947,3.282428,0.1379822
2.3840149,4.8082947,0.832428,2.5879822
1.7715149,1.7457947,3.894928,1.9754822
4.2215149,4.1957947,1.444928,4.4254822
2.9965149,0.5207947,0.219928,0.7504822
0.5465149,2.9707947,2.669928,3.2004822
0.6996399,0.6739197,4.660553,3.0473572
3.1496399,3.1239197,2.210553,0.5973572
4.3746399,1.8989197,0.985553,4.2723572
1.9246399,4.3489197,3.435553,1.8223572
2.5371399,2.5114197,1.598053,3.6598572
4.9871399,4.9614197,4.048053,1.2098572
3.7621399,1.2864197,2.823053,4.8848572
1.3121399,3.7364197,0.373053,2.4348572
1.0058899,1.5926697,3.741803,0.9036072
3.4558899,4.0426697,1.291803,3.3536072
4.6808899,0.3676697,2.516803,2.1286072
2.2308899,2.8176697,4.966803,4.5786072
1.6183899,0.9801697,0.679303,0.2911072
4.0683899,3.4301697,3.129303,2.7411072
2.8433899,2.2051697,4.354303,1.5161072
0.3933899,4.6551697,1.904303,3.9661072
0.3168274,0.7504822,3.3589905,2.0520447
2.7668274,3.2004822,0.9089905,4.5020447
3.9918274,1.9754822,2.1339905,0.8270447
1.5418274,4.4254822,4.5839905,3.2770447
2.1543274,1.3629822,0.2964905,1.4395447
4.6043274,3.8129822,2.7464905,3.8895447
3.3793274,0.1379822,3.9714905,0.2145447
0.9293274,2.5879822,1.5214905,2.6645447
1.2355774,2.2817322,4.8902405,4.1957947
3.6855774,4.7317322,2.4402405,1.7457947
4.9105774,1.0567322,1.2152405,2.9707947
2.4605774,3.5067322,3.6652405,0.5207947
1.8480774,0.4442322,1.8277405,4.8082947
4.2980774,2.8942322,4.2777405,2.3582947
3.0730774,1.6692322,3.0527405,3.5832947
0.6230774,4.1192322,0.6027405,1.1332947
0.4699524,1.8223572,2.2871155,0.3676697
2.9199524,4.2723572,4.7371155,2.8176697
4.1449524,0.5973572,3.5121155,1.5926697
1.6949524,3.0473572,1.0621155,4.0426697
2.3074524,1.2098572,4.1246155,0.9801697
4.7574524,3.6598572,1.6746155,3.4301697
3.5324524,2.4348572,0.4496155,2.2051697
1.0824524,4.8848572,2.8996155,4.6551697
0.7762024,0.2911072,0.7558655,3.7364197
3.2262024,2.7411072,3.2058655,1.2864197
4.4512024,1.5161072,4.4308655,4.9614197
2.0012024,3.9661072,1.9808655,2.5114197
1.3887024,2.1286072,2.5933655,3.1239197
3.8387024,4.5786072,0.1433655,0.6739197
2.6137024,0.9036072,1.3683655,4.3489197
0.1637024,3.3536072,3.8183655,1.8989197
0.1445618,1.7649353,2.8039124,4.0618103
2.5945618,4.2149353,0.3539124,1.6118103
3.8195618,0.5399353,1.5789124,2.8368103
1.3695618,2.9899353,4.0289124,0.3868103
1.9820618,1.1524353,0.9664124,4.6743103
4.4320618,3.6024353,3.4164124,2.2243103
3.2070618,2.3774353,4.6414124,3.4493103
0.7570618,4.8274353,2.1914124,0.9993103
1.0633118,0.2336853,4.3351624,2.5305603
3.5133118,2.6836853,1.8851624,4.9805603
4.7383118,1.4586853,0.6601624,1.3055603
2.2883118,3.9086853,3.1101624,3.7555603
